Data,Otwarcie,Najwyzszy,Najnizszy,Zamkniecie,Wolumen
2022-10-13,111.893,114.739,109.223,109.988,663440.87414304
2022-10-14,112.874,115.053,110.931,111.657,507591.96726226
2022-10-17,112.384,115.799,111.265,115.779,388655.39430941
2022-10-18,116.996,123.553,116.152,118.98,968495.89416435
2022-10-19,120.393,121.059,116.526,116.526,649337.1634457
2022-10-20,117.781,118.253,114.778,116.722,693690.03766281
2022-10-21,115.799,120.04,115.034,116.407,497025.64611495
2022-10-24,117.781,122.553,117.291,118.764,650938.76954382
2022-10-25,118.272,118.842,115.367,116.074,661611.04936428
2022-10-26,116.074,121.119,115.132,120.196,635946.63612539
2022-10-27,120.196,120.196,116.309,117.881,420380.84741961
2022-10-28,117.291,122.395,116.349,121.708,614799.73016324
2022-10-31,121.708,126.223,120.431,124.75,451672.27750323
2022-11-02,125.143,133.977,123.848,133.702,935740.40049105
2022-11-03,130.542,132.976,127.891,131.758,515351.40240427
2022-11-04,132.504,137.413,131.444,136.608,368413.2124027
2022-11-07,137.393,139.787,130.562,133.761,442662.73378462
2022-11-08,133.487,134.605,129.501,133.565,439652.08110019
2022-11-09,133.192,134.526,131.072,133.8,197789.18361676
2022-11-10,133.387,140.356,132.426,138.197,401372.47275514
2022-11-14,138.394,146.225,138.394,142.87,729281.96350987
2022-11-15,146.245,146.834,140.906,144.774,437702.03398072
2022-11-16,142.81,147.443,142.32,142.497,516823.61666113
2022-11-17,144.341,146.128,140.553,144.126,292631.36559356
2022-11-18,144.616,150.662,142.222,142.32,430162.66685219
2022-11-21,142.025,143.203,132.543,136.705,498997.08873572
2022-11-22,137.413,141.181,134.605,135.391,384190.86636925
2022-11-23,136.234,139.356,134.644,136.038,241108.96077057
2022-11-24,137.413,140.731,137.413,138.767,255288.0651392
2022-11-25,138.394,141.927,137.413,137.413,383614.20666725
2022-11-28,137.413,138.354,134.801,135.959,370462.08636154
2022-11-29,139.394,139.983,126.106,129.05,1304288.098902
2022-11-30,129.05,131.838,126.341,128.559,769816.2501597
2022-12-01,130.542,132.013,121.119,121.296,1009653.7068524
2022-12-02,121.708,127.106,119,124.967,613303.06390488
2022-12-05,126.301,130.384,125.143,125.437,470396.39765028
2022-12-06,125.633,129.069,123.357,128.343,396955.82998458
2022-12-07,128.343,128.343,125.712,126.125,294791.29239254
2022-12-08,126.616,127.401,122.788,124.142,272809.96187927
2022-12-09,125.143,129.756,124.162,128.951,270098.84621319
2022-12-12,129.56,134.173,127.597,132.033,255114.86346192
2022-12-13,132.976,137.215,131.327,134.487,315823.07018097
2022-12-14,134.566,140.356,133.86,139.964,415177.66526753
2022-12-15,138.394,138.394,127.499,127.499,931806.68475006
2022-12-16,126.91,132.211,124.319,130.189,903684.84536062
2022-12-19,130.542,131.111,125.831,126.361,291805.0917096
2022-12-20,124.849,127.126,124.319,125.633,203316.3547887
2022-12-21,125.633,128.323,125.457,127.695,218340.0720424
2022-12-22,127.597,128.225,124.476,124.75,195411.22647108
2022-12-23,124.849,128.088,123.494,126.91,191853.46025314
2022-12-27,127.597,127.597,124.495,124.692,148095.58473915
2022-12-28,124.652,126.576,123.2,123.357,245935.17456623
2022-12-29,123.671,126.91,123.671,126.478,159544.21560717
2022-12-30,125.633,127.97,125.633,127.244,159002.19624063
2023-01-02,126.616,129.305,126.281,126.949,157064.37512191
2023-01-03,127.597,129.639,125.831,126.616,450768.5722812
2023-01-04,128.185,128.185,124.357,125.143,456918.25065793
2023-01-05,124.849,131.641,124.75,130.109,563795.91153869
2023-01-09,130.149,133.487,128.873,131.268,515542.94308267
2023-01-10,129.815,136.077,129.069,135.606,347062.5397614
2023-01-11,135.783,136.803,131.818,133.25,468922.14572663
2023-01-12,133.192,133.29,126.281,127.538,861480.69077516
2023-01-13,127.793,131.719,127.675,129.697,294975.70123717
2023-01-16,130.542,130.934,126.439,126.439,285781.74867394
2023-01-17,126.616,128.735,124.849,127.008,251060.92538024
2023-01-18,126.831,132.308,126.831,130.817,333277.72391692
2023-01-19,128.755,132.013,127.715,130.051,304633.22299546
2023-01-20,130.444,132.112,129.168,130.07,195354.17180093
2023-01-23,130.089,133.467,130.089,133.192,263762.72132504
2023-01-24,133.192,134.762,130.444,131.444,230113.71076366
2023-01-25,130.542,130.914,128.578,129.089,134059.11704592
2023-01-26,130.894,133.093,130.089,132.171,145110.4028896
2023-01-27,132.504,133.898,130.934,131.425,126248.74023412
2023-01-30,131.032,131.523,128.775,130.345,327908.47192133
2023-01-31,131.758,137.726,130.542,136.745,687168.48509662
2023-02-01,136.921,139.218,134.644,135.724,359846.86121124
2023-02-02,138.884,145.421,137.55,143.085,585519.47720283
2023-02-03,144.264,145.794,141.887,144.086,480813.9691218
2023-02-06,142.909,143.242,138.707,139.924,268495.20244828
2023-02-07,139.356,139.356,133.505,138.669,330322.08823586
2023-02-08,139.924,142.712,138.904,139.082,188590.13688655
2023-02-09,140.356,141.005,138.492,138.864,146413.49080277
2023-02-10,138.079,138.492,133.662,136.077,810925.15884474
2023-02-13,137.02,137.785,134.467,136.333,340698.90637155
2023-02-14,137.903,140.356,131.327,131.758,291564.6470282
2023-02-15,131.228,135.94,130.836,135.841,129263.46825214
2023-02-16,136.588,138.04,134.271,136.94,147883.66739284
2023-02-17,136.43,136.765,133.31,133.31,205752.38543793
2023-02-20,133.722,135.194,132.603,133.82,93354.685219001
2023-02-21,133.487,133.487,128.795,128.795,359155.07333553
2023-02-22,128.775,130.109,126.772,129.501,191219.74588098
2023-02-23,129.619,133.349,129.619,132.013,183942.21893515
2023-02-24,131.661,131.661,127.066,127.126,173762.03564483
2023-02-27,127.597,130.58,126.989,129.678,135905.24315902
2023-02-28,129.678,131.366,128.285,129.952,211490.45512278
2023-03-01,131.386,133.093,129.462,129.815,207776.80739528
2023-03-02,129.56,129.854,127.027,128.382,205742.19710397
2023-03-03,129.56,131.072,127.302,128.245,239591.91784431
2023-03-06,129.56,130.051,127.793,129.756,180742.0632391
2023-03-07,130.051,132.308,128.971,130.993,172332.6123906
2023-03-08,132.191,132.191,129.03,129.815,177972.87406946
2023-03-09,129.56,131.307,129.03,129.737,136652.0480381
2023-03-10,128.48,128.775,125.261,126.321,191254.38621643
2023-03-13,126.341,127.636,118.567,124.732,420171.98657349
2023-03-14,124.692,129.952,124.652,127.597,420206.62690894
2023-03-15,127.597,130.109,126.439,126.969,262047.00588659
2023-03-16,129.069,132.897,127.597,132.897,372752.42383518
2023-03-17,132.701,133.78,127.872,128.578,540338.29143499
2023-03-20,127.597,129.834,126.439,128.303,195845.24949767
2023-03-21,123.18,125.34,112.776,114.308,1307902.9197901
2023-03-22,113.306,114.248,110.245,110.695,808599.16220225
2023-03-23,110.145,111.107,107.202,107.967,902313.49560995
2023-03-24,107.967,111.107,107.496,108.556,647829.29002
2023-03-27,109.438,112.246,108.477,111.951,362183.04618769
2023-03-28,112.639,112.659,106.887,106.984,604417.81786057
2023-03-29,107.967,108.791,103.569,108.143,479269.41769386
2023-03-30,108.183,112.579,107.712,111.186,765937.55142209
2023-03-31,117.781,122.1,109.163,109.163,1605215.8248371
2023-04-03,108.888,108.948,104.473,106.063,614984.13900787
2023-04-04,107.574,108.064,105.945,106.435,297628.74339969
2023-04-05,107.084,107.084,105.023,105.847,206162.97529642
2023-04-06,105.808,106.652,104.041,104.236,251395.10273404
2023-04-11,105.316,105.885,102,103.687,452426.21421608
2023-04-12,103.649,108.241,103.354,106.829,407944.96699111
2023-04-13,106.829,108.143,106.494,107.967,290996.13799337
2023-04-14,108.851,110.735,108.359,108.693,286910.61607643
2023-04-17,109.733,111.107,108.104,108.888,336892.54480504
2023-04-18,109.695,109.871,107.496,107.672,351874.48988951
2023-04-19,107.358,107.967,105.847,107.182,237056.04152228
2023-04-20,107.623,108.556,106.494,107.623,224291.07790696
2023-04-21,106.984,109.832,106.445,108.751,220584.56201323
2023-04-24,109.341,109.685,107.574,108.261,146370.69980015
2023-04-25,108.458,110.175,108.064,108.948,174885.80888034
2023-04-26,109.145,110.715,108.458,109.881,224778.08027013
2023-04-27,109.537,112.384,108.851,111.893,239407.50899967
2023-04-28,111.991,113.07,111.01,111.206,282846.48966079
2023-05-02,111.991,114.15,109.537,109.685,312787.96549503
2023-05-04,109.832,111.156,109.438,109.93,266476.8934913
2023-05-05,110.126,111.599,110.077,110.812,174109.45783278
2023-05-08,111.352,111.893,109.145,109.733,190087.82197831
2023-05-09,110.126,110.322,108.506,109.782,101009.18052125
2023-05-10,110.42,111.647,109.292,110.911,233508.4636383
2023-05-11,112.384,117.389,111.304,114.543,573935.34149318
2023-05-12,114.837,117.046,112.726,112.726,347054.38909423
2023-05-15,114.248,114.543,112.04,112.286,221904.97009412
2023-05-16,112.286,112.384,109.145,109.145,440815.58883813
2023-05-17,109.145,110.175,106.544,107.132,334448.36348864
2023-05-18,107.967,109.832,106.544,107.476,172047.33903979
2023-05-19,108.751,112.236,108.605,111.599,481466.02249509
2023-05-22,111.893,116.113,110.96,115.867,476539.96302664
2023-05-23,115.819,119.057,114.298,118.764,587054.85913022
2023-05-24,117.978,117.978,112.236,112.236,547983.61723669
2023-05-25,112.874,113.365,111.107,112.089,222732.26281147
2023-05-26,113.66,116.702,112.825,116.702,386786.85386161
2023-05-29,118.812,122.983,117.291,122.69,837583.95347789
2023-05-30,122.788,123.083,118.027,121.169,603442.79430084
2023-05-31,120.235,120.235,117.634,118.96,581955.59798451
2023-06-01,119.352,121.904,118.862,121.708,232606.79608306
2023-06-02,122.69,127.302,121.511,126.076,483281.5836063
2023-06-05,127.548,129.069,125.683,128.285,488040.55439785
2023-06-06,127.99,131.032,126.223,130.149,735416.35938567
2023-06-07,130.345,130.542,127.695,128.578,307655.08284726
2023-06-09,129.56,129.952,126.125,126.959,543388.67862186
2023-06-12,131.559,141.945,131.509,139.868,1601491.0917124
2023-06-13,141.203,141.55,137.098,138.78,445106.09635378
2023-06-14,138.928,158.266,138.78,157.276,1367588.0311712
2023-06-15,158.167,166.574,153.568,166.427,1444012.3239199
2023-06-16,166.427,171.125,158.068,168.158,1633876.0829012
2023-06-19,167.168,173.945,163.212,164.003,593585.32641877
2023-06-20,163.954,164.102,153.864,154.359,813844.51354155
2023-06-21,154.309,158.761,151.441,153.122,586391.35759504
2023-06-22,152.38,156.485,151.539,153.913,323645.69860795
2023-06-23,152.183,154.705,150.352,150.352,349158.20524593
2023-06-26,149.561,151.886,148.671,150.451,430872.83510175
2023-06-27,151.045,151.342,144.764,145.703,453945.90290166
2023-06-28,146.396,153.369,146.05,149.215,460111.72862623
2023-06-29,149.858,155.991,148.919,152.974,357218.56407557
2023-06-30,154.804,156.09,151.737,153.172,218934.83367152
2023-07-03,153.32,155.694,152.48,153.32,273654.89417216
2023-07-04,153.32,153.617,150.056,150.056,208120.62842876
2023-07-05,149.808,149.808,139.225,141.797,499030.53382683
2023-07-06,141.45,143.23,139.125,143.23,283723.01327217
2023-07-07,143.28,144.17,141.55,143.429,196800.94476948
2023-07-10,142.638,143.923,140.263,143.923,135057.76714989
2023-07-11,144.368,145.555,142.192,142.983,129167.93264074
2023-07-12,142.933,150.056,142.933,148.869,306073.24693647
2023-07-13,150.896,156.436,149.512,152.38,390769.18849285
2023-07-14,152.331,154.507,149.957,152.529,181085.62080025
2023-07-17,152.133,158.859,150.551,157.771,286306.00798052
2023-07-18,157.87,157.969,154.804,157.722,161674.23864952
2023-07-19,158.068,159.255,154.853,158.266,234662.28912275
2023-07-20,156.832,158.612,155.497,158.464,169117.91381101
2023-07-21,158.266,159.057,154.754,158.019,254413.35276937
2023-07-24,155.793,158.266,154.952,156.535,202643.26430748
2023-07-25,156.832,157.276,154.507,156.041,185951.35603756
2023-07-26,156.288,157.573,151.589,156.139,186122.20774234
2023-07-27,156.288,163.706,156.288,162.519,547102.54219356
2023-07-28,162.222,162.668,160.343,162.618,245993.09330719
2023-07-31,162.816,163.706,160.492,161.58,307760.53389077
2023-08-01,160.739,160.739,157.178,159.057,204284.04724746
2023-08-02,157.87,158.661,153.518,157.573,249223.10038867
2023-08-03,156.288,160.986,155.793,160.937,267266.65794434
2023-08-04,161.629,163.063,160.393,161.332,210914.91311521
2023-08-07,160.343,161.234,158.761,160.69,112077.70737861
2023-08-08,160.492,160.937,157.524,158.117,144537.50937308
2023-08-09,158.464,160.146,153.617,153.617,177168.16307232
2023-08-10,154.705,159.255,154.408,157.771,146034.73644277
2023-08-11,156.386,157.227,154.507,155.546,123399.41295155
2023-08-14,154.952,156.188,154.507,155.546,81091.880446681
2023-08-16,155.298,157.722,148.028,148.423,304955.12867916
2023-08-17,148.375,151.441,146.594,147.781,185976.62995838
2023-08-18,148.375,152.677,148.375,152.331,212238.25560963
2023-08-21,152.875,155.941,152.331,153.913,242088.77801808
2023-08-22,154.804,156.931,152.43,155.397,207784.9907602
2023-08-23,155.892,158.068,153.369,158.068,240866.53120696
2023-08-24,158.711,161.58,153.073,153.271,228133.52989513
2023-08-25,151.836,155.397,150.451,154.408,162550.73822374
2023-08-28,156.188,156.288,151.936,153.172,130265.83176139
2023-08-29,153.32,154.556,150.946,154.26,129874.59146702
2023-08-30,153.815,154.952,151.292,151.886,147038.61657796
2023-08-31,151.539,153.913,145.802,145.95,587142.49852197
2023-09-01,146.199,149.808,143.429,148.819,235084.86907895
2023-09-04,149.363,159.453,149.363,154.606,459880.21951147
2023-09-05,154.656,158.266,151.836,151.886,258738.22610102
2023-09-06,152.034,154.21,148.968,149.363,226980.02814866
2023-09-07,149.363,150.155,145.061,146.247,263986.1030212
2023-09-08,147.583,152.974,147.583,152.43,273819.68013594
2023-09-11,153.518,155.991,152.727,154.556,247863.36344827
2023-09-12,155.644,156.782,152.875,155.002,198932.04177348
2023-09-13,154.359,154.754,152.034,154.21,201794.06056775
2023-09-14,154.21,156.09,152.776,153.963,212935.81582441
2023-09-15,155.497,155.892,152.529,152.578,948092.50426819
2023-09-18,153.271,154.705,151.193,151.639,210305.3061449
2023-09-19,153.518,153.518,145.703,146.791,388866.56773311
2023-09-20,148.176,152.776,146.99,151.342,251211.65247921
2023-09-21,154.606,156.732,146.099,146.99,435612.20073492
2023-09-22,147.287,148.968,144.517,147.088,222837.12704696
2023-09-25,149.017,154.112,147.335,147.781,398662.73944504
2023-09-26,147.385,148.226,136.702,139.571,722967.58190812
2023-09-27,138.483,140.461,132.943,133.537,554723.13480083
2023-09-28,133.537,133.537,120.232,122.359,1163374.7509021
2023-09-29,122.854,125.92,121.766,123.843,535403.7497219
2023-10-02,124.931,125.178,119.144,119.491,370487.3725089
2023-10-03,119.144,129.234,118.7,127.701,727849.49245475
2023-10-04,126.613,129.333,124.09,125.178,454927.54198652
2023-10-05,125.278,127.107,116.919,117.463,619720.5824659
2023-10-06,117.265,117.364,105.098,106.433,1265714.922065
2023-10-09,106.186,109.896,103.071,108.362,510146.00420583
2023-10-10,109.599,113.951,109.154,111.082,488190.0437064
2023-10-11,112.764,112.764,107.077,108.511,414721.78873749
2023-10-12,109.797,110.39,104.257,104.406,501503.33424039
2023-10-13,104.357,106.977,103.416,104.753,402136.38712329
2023-10-16,106.83,107.077,100.4,100.548,569465.91829669
2023-10-17,100.647,104.801,99.955,104.209,456905.98450873
2023-10-18,104.307,106.632,102.28,103.269,492089.30421134
2023-10-19,103.269,104.753,102.576,104.01,204109.15171535
2023-10-20,103.862,105.197,102.428,103.466,235551.9311358
2023-10-23,103.615,104.06,101.736,102.328,261517.34643498
2023-10-24,102.328,104.307,101.983,102.527,238945.71322423
2023-10-25,103.269,105.049,102.378,104.456,410482.84673666
2023-10-26,104.109,106.682,102.774,105.395,340680.32124426
2023-10-27,105.445,107.818,105.049,105.544,258065.93980706
2023-10-30,106.236,107.72,103.862,103.862,229243.56049778
2023-10-31,104.357,105.544,103.862,103.862,217177.79069574
2023-11-02,105.345,107.176,104.159,107.176,499964.65794054
2023-11-03,107.818,109.402,105.791,108.808,343334.08293093
2023-11-06,109.699,110.638,107.621,108.412,246083.06846533
2023-11-07,108.314,108.808,105.642,108.314,212486.95099055
2023-11-08,107.818,109.302,106.433,107.077,127321.92546365
2023-11-09,107.077,109.797,105.642,108.808,192886.51991204
2023-11-10,108.808,108.808,107.027,108.017,206270.57742434
2023-11-13,108.314,108.906,106.236,106.533,196228.743202
2023-11-14,105.889,113.111,102.181,112.863,561161.91887031
2023-11-15,113.061,115.188,110.39,112.764,429035.92653616
2023-11-16,112.963,113.704,110.291,111.379,312834.52623568
2023-11-17,111.379,112.419,110.787,111.923,165860.61089504
2023-11-20,112.616,116.672,112.27,112.616,346190.0359842
2023-11-21,113.407,114.446,111.923,111.973,188692.06001187
2023-11-22,111.775,113.704,110.39,112.616,213351.31908278
2023-11-23,112.616,112.764,109.203,109.203,223540.75300274
2023-11-24,109.302,111.182,108.264,110.737,134137.79643184
2023-11-27,111.182,112.913,108.412,108.412,201217.81517293
2023-11-28,108.264,108.412,105.692,106.78,388334.80443895
2023-11-29,113.754,114.396,103.021,103.071,1159262.1785053
2023-11-30,103.862,108.808,103.713,107.67,700652.73173296
2023-12-01,106.137,110.243,105.494,109.797,418591.73149427
2023-12-04,109.253,109.797,104.901,105.544,675868.11401476
2023-12-05,105.593,107.918,105.247,106.582,492285.42983695
2023-12-06,106.682,108.709,106.582,107.324,241398.29450114
2023-12-07,107.324,108.314,106.483,107.077,264341.95982642
2023-12-08,107.077,110.984,107.077,110.934,385931.76004688
2023-12-11,110.934,113.507,110.44,112.616,419892.83293837
2023-12-12,113.111,113.358,111.132,112.072,174919.79507569
2023-12-13,112.072,112.467,111.182,111.626,233301.54122551
2023-12-14,112.715,113.555,111.875,112.764,284630.85250822
2023-12-15,112.863,114.199,111.825,113.16,763391.70183307
2023-12-18,113.16,114.099,111.082,114.051,455328.89184923
2023-12-19,114.051,117.512,113.259,115.237,429081.41959365
2023-12-20,115.732,117.463,114.743,114.743,262896.29155521
2023-12-21,114.001,115.831,113.16,114.743,323919.6679097
2023-12-22,114.743,115.534,113.457,115.237,306852.69465473
2023-12-27,115.237,115.633,113.358,113.754,361683.96040699
2023-12-28,114.495,116.276,113.951,114.446,271806.86508141
2023-12-29,114.446,115.139,113.655,113.754,166051.68173648
2024-01-02,113.804,114.595,108.758,110.687,403774.13719277
2024-01-03,110.638,110.787,107.226,110.44,394806.95008392
2024-01-04,110.44,111.281,108.808,111.034,214196.47899518
2024-01-05,110.835,110.835,106.483,109.896,515501.04255032
2024-01-08,109.599,109.797,108.065,109.055,134708.9870425
2024-01-09,109.055,110.291,108.462,110.243,227585.59129164
2024-01-10,110.143,111.923,109.253,109.994,201554.46379832
2024-01-11,109.994,110.588,106.433,106.433,389765.30835767
2024-01-12,106.83,108.659,105.989,106.83,232906.25710381
2024-01-15,106.78,106.83,104.357,105.494,261905.55385885
2024-01-16,105.445,105.791,103.713,103.862,319306.67188065
2024-01-17,103.763,103.961,98.9162,98.9162,658188.50091897
2024-01-18,99.7079,100.895,96.0476,98.8172,600734.81314186
2024-01-19,99.4108,100.351,96.7004,98.1249,511601.78204538
2024-01-22,98.9656,100.449,98.5601,100.449,251357.23026317
2024-01-23,102.675,107.423,99.7079,102.625,471743.7979469
2024-01-24,103.071,104.505,102.922,104.357,307924.30889772
2024-01-25,104.357,105.841,101.537,105.197,484157.33689951
2024-01-26,105.197,105.445,102.527,104.01,234874.59005768
2024-01-29,104.209,104.505,102.625,103.862,187994.49979708
2024-01-30,103.862,104.901,102.576,102.675,319681.73686569
2024-01-31,102.824,104.06,101.439,103.615,277889.79234567
2024-02-01,102.527,104.456,102.527,103.664,204923.98292276
2024-02-02,103.912,105.395,102.576,103.071,227561.32832765
2024-02-05,103.318,108.511,103.318,107.77,497018.72972913
2024-02-06,108.264,108.264,105.939,107.176,242889.45582983
2024-02-07,107.176,108.165,106.186,107.126,281653.58463498
2024-02-08,107.818,109.946,106.83,108.808,498905.17517954
2024-02-09,107.818,110.243,107.818,109.994,215069.94569891
2024-02-12,109.896,113.061,109.797,112.122,307472.41119337
2024-02-13,111.973,112.072,107.571,108.115,324213.85634811
2024-02-14,108.065,109.599,107.77,109.105,205346.56287896
2024-02-15,109.105,113.804,107.818,112.517,530573.39797375
2024-02-16,112.517,113.754,111.578,113.259,338554.27902443
2024-02-19,112.072,114.051,111.281,112.863,332956.61104003
2024-02-20,112.27,113.605,109.45,113.507,473554.42163483
2024-02-21,113.754,115.089,112.171,112.27,499765.49944444
2024-02-22,112.963,114.298,112.963,114.199,267646.77771355
2024-02-23,114.199,114.99,112.863,113.605,224672.01369889
2024-02-26,113.555,113.754,111.429,112.666,162543.66152592
2024-02-27,112.666,114.495,111.875,114.051,213757.72372966
2024-02-28,114.051,114.051,109.699,109.896,281699.07769247
2024-02-29,109.699,110.885,108.362,108.511,367016.75770115
2024-03-01,108.808,110.44,107.918,109.154,148783.52807174
2024-03-04,109.154,109.946,104.753,104.753,333430.7497947
2024-03-05,104.801,105.841,103.12,104.257,175735.63723994
2024-03-06,104.554,106.186,104.357,105.841,152860.71697929
2024-03-07,105.791,108.709,104.406,106.582,271848.31431156
2024-03-08,107.324,109.896,104.456,109.5,429775.94693792
2024-03-11,110.885,116.572,110.291,115.831,931469.34106292
2024-03-12,115.93,118.353,114.149,116.375,872576.05075559
2024-03-13,116.474,116.869,114.348,115.237,344477.47510907
2024-03-14,115.237,117.809,114.842,116.572,463589.4201318
2024-03-15,116.721,117.661,112.616,114.892,974132.73037302
2024-03-18,115.633,116.622,109.946,111.281,563926.88580861
2024-03-19,111.281,111.973,108.264,109.896,285908.70194515
2024-03-20,110.291,112.27,109.5,111.676,237297.85358642
2024-03-21,113.754,113.902,110.934,113.061,311588.01646058
2024-03-22,112.764,115.336,112.023,113.655,276887.93412414
2024-03-25,113.655,114.99,112.616,114.051,246228.64624928
2024-03-26,113.555,114.001,111.182,111.775,528433.20235826
2024-03-27,112.171,114.644,111.626,114.149,318731.43744266
2024-03-28,114.446,115.732,113.358,115.633,564725.54170668
2024-04-02,117.612,122.755,114.396,114.396,1710770.4705772
2024-04-03,114.743,115.237,112.27,112.764,441489.90376208
2024-04-04,112.963,116.078,112.963,115.633,358828.00735373
2024-04-05,114.248,115.93,113.16,114.792,376147.71981695
2024-04-08,115.436,115.732,114.446,115.732,195189.47957766
2024-04-09,116.227,118.501,115.436,115.831,377966.43115955
2024-04-10,116.325,117.413,112.963,113.754,309353.80185961
2024-04-11,114.001,119.688,114.001,117.413,545486.02221757
2024-04-12,118.501,118.7,116.869,117.216,238243.09822529
2024-04-15,116.028,118.156,114.248,114.248,320847.37009416
2024-04-16,113.754,114.051,110.193,110.341,449975.87541841
2024-04-17,110.538,111.923,109.846,111.231,330158.28252624
2024-04-18,111.775,112.567,109.946,111.479,342684.0376873
2024-04-19,110.787,112.567,110.39,111.973,197259.91917167
2024-04-22,112.023,115.089,112.023,114.99,288726.23863876
2024-04-23,115.039,116.474,113.804,114.495,368381.54942572
2024-04-24,114.743,116.919,114.396,114.892,279900.58548653
2024-04-25,114.644,115.683,112.814,113.358,203249.83840729
2024-04-26,114.348,115.534,113.655,114.892,178776.59539365
2024-04-29,114.743,117.117,114.743,116.572,225350.36573385
2024-04-30,116.919,118.353,116.474,117.216,247630.84337668
2024-05-02,117.216,122.261,115.781,118.254,534674.8498453
2024-05-06,118.7,125.03,118.353,122.755,703513.73957039
2024-05-07,122.854,128.245,122.755,127.107,661247.65629569
2024-05-08,126.613,133.388,126.217,130.371,911723.33220046
2024-05-09,131.163,132.844,128.888,130.074,251419.90958681
2024-05-10,131.559,132.3,129.135,130.322,314564.27337697
2024-05-13,129.58,140.659,129.58,139.324,956648.23194601
2024-05-14,140.461,143.33,137.493,141.5,876506.65092236
2024-05-15,140.709,141.45,134.922,138.137,591726.17680287
2024-05-16,138.483,142.785,138.384,141.351,487496.52731896
2024-05-17,140.659,141.104,139.077,139.571,216420.58402782
2024-05-20,139.472,141.747,138.828,141.104,284636.91824921
2024-05-21,141.153,142.439,140.213,140.956,382747.24602288
2024-05-22,141.104,147.335,139.966,143.429,627497.87338229
2024-05-23,143.429,143.429,139.175,140.609,448902.23926175
2024-05-24,139.571,140.362,135.763,137.889,379203.84232315
2024-05-27,137.889,139.868,136.999,138.236,204486.23861407
2024-05-28,138.284,139.966,137.296,137.692,436506.89753215
2024-05-29,140.461,141.45,128.097,128.888,1283903.0464478
2024-05-31,128.986,130.817,125.129,128.888,936599.94699048
2024-06-03,130.074,134.229,129.58,132.795,529047.86411273
2024-06-04,132.053,133.735,130.619,130.965,463728.93217476
2024-06-05,131.064,132.103,130.124,131.756,324716.30189411
2024-06-06,133.043,133.537,131.064,131.064,227665.45688145
2024-06-07,131.064,136.208,130.52,133.388,378400.13164091
2024-06-10,133.488,133.784,130.965,132.547,234424.71426699
2024-06-11,133.537,136.06,131.806,132.993,390908.70053581
2024-06-12,133.043,134.675,129.63,133.537,383125.34387843
2024-06-13,132.597,134.328,130.57,131.509,245893.00858072
2024-06-14,130.074,133.141,129.383,132.35,330033.93483577
2024-06-17,132.35,135.96,132.35,134.576,317240.27611396
2024-06-18,134.773,136.455,134.032,134.723,435041.01012427
2024-06-19,134.526,137.048,134.328,136.702,277195.26500138
2024-06-20,137.101,137.898,134.909,136.702,293240.00582747
2024-06-21,136.254,138.147,135.208,135.457,649104.24035139
2024-06-24,135.507,142.979,135.507,142.631,537145.00218648
2024-06-25,142.481,144.872,140.389,143.278,372208.53896679
2024-06-26,143.328,144.424,140.688,140.887,289990.21413044
2024-06-27,140.887,141.186,136.104,137.997,440474.23743749
2024-06-28,137.997,139.044,136.752,138.446,285626.38019015
2024-07-01,139.343,139.492,136.603,137.798,220047.43044489
2024-07-02,138.496,139.891,136.503,138.346,214699.02403555
2024-07-03,139.492,142.282,138.745,142.232,236629.59796132
2024-07-04,142.481,142.73,139.841,141.485,140474.70502588
2024-07-05,141.485,145.072,141.485,144.474,354044.63219326
2024-07-08,144.175,146.367,142.979,145.769,220457.91988407
2024-07-09,145.67,147.563,144.972,146.865,297215.4304451
2024-07-10,146.865,149.406,145.819,147.114,420157.51930196
2024-07-11,147.264,150.054,147.114,149.456,292515.37654851
2024-07-12,149.605,158.573,148.708,157.975,775948.48798466
2024-07-15,157.676,163.405,156.032,163.206,585039.78587197
2024-07-16,162.907,163.106,156.978,159.918,579299.959215
2024-07-17,159.419,163.903,157.726,159.22,552087.21922949
2024-07-18,160.416,162.409,157.526,161.213,295988.98033585
2024-07-19,159.419,160.615,156.58,156.929,356726.36271038
2024-07-22,156.929,158.423,150.004,156.929,306880.49963668
2024-07-23,156.929,158.473,154.936,156.729,216077.02403556
2024-07-24,155.932,158.473,154.637,155.633,248431.42024832
2024-07-25,151.847,158.423,150.054,156.679,338664.82738622
2024-07-26,156.679,158.373,154.537,154.886,152142.03933035
2024-07-29,155.833,158.473,155.185,158.124,300511.38965851
2024-07-30,157.925,159.818,154.986,154.986,320296.17771392
2024-07-31,156.729,158.622,156.032,158.473,238681.04151559
2024-08-01,156.879,161.163,154.188,159.519,333329.46831847
2024-08-02,157.327,158.224,154.986,156.829,338124.86817282
2024-08-05,149.406,152.794,144.474,150.9,1101274.9177015
2024-08-06,151.249,152.644,148.36,149.904,813593.07939044
2024-08-07,150.452,156.63,149.954,156.231,433172.74435662
2024-08-08,155.434,163.206,153.69,163.106,749600.88711059
2024-08-09,163.106,164.999,161.163,163.455,492455.84996494
2024-08-12,163.405,169.881,162.458,169.832,550715.24107945
2024-08-13,169.881,172.173,167.39,171.177,453549.68099178
2024-08-14,170.878,174.813,170.878,173.668,680293.4085962
2024-08-16,174.365,180.941,173.369,179.197,601819.67079554
2024-08-19,178.251,180.443,177.504,179.197,329751.48579843
2024-08-20,179.197,179.447,169.383,174.664,393992.58121012
