Data,Otwarcie,Najwyzszy,Najnizszy,Zamkniecie,Wolumen
2022-02-14,33.1208,33.1208,29.813,30.1567,15333.457661243
2022-02-15,30.8011,31.5313,30.5003,31.3595,4199.4161962235
2022-02-16,32.1328,32.3475,31.5744,31.7461,1613.1841061778
2022-02-17,32.2187,32.2187,29.6412,30.0708,3089.0346102055
2022-02-18,30.0708,30.5003,29.7271,30.2856,1657.412298382
2022-02-21,29.856,30.0278,27.9229,28.8679,8429.1135080384
2022-02-22,28.3524,30.5433,27.4933,30.5003,4979.2451276727
2022-02-23,31.7891,31.7891,30.0708,31.1877,3070.4107526787
2022-02-24,27.9229,28.2665,25.1306,25.3883,32848.071572479
2022-02-25,27.5792,28.3524,25.8179,27.5792,13236.094892432
2022-02-28,25.9038,27.4933,25.8609,27.2355,5670.6176747136
2022-03-01,27.6651,27.6651,26.2475,26.5912,3757.1342741819
2022-03-02,26.806,26.806,25.689,25.9468,5670.6176747136
2022-03-03,25.3454,26.5482,24.744,26.5482,6506.3043010551
2022-03-04,25.4743,26.2045,24.3144,24.701,6178.0830980991
2022-03-07,24.2714,24.4862,22.5961,23.6271,14825.950604793
2022-03-08,23.2404,24.2285,22.5531,23.9707,3577.8900537524
2022-03-09,23.9707,25.4313,23.9707,24.9588,4311.1593413845
2022-03-10,25.5602,25.775,24.4862,25.775,2716.5852150453
2022-03-11,25.775,25.775,24.6581,25.689,4639.3805443405
2022-03-14,25.6461,25.732,24.744,25.3883,5975.5659946051
2022-03-15,25.1306,25.3883,24.744,25.3883,5219.0099462204
2022-03-16,25.5172,26.2045,24.701,25.775,8193.9977150284
2022-03-17,26.1616,26.5482,25.3024,26.2045,4446.1753696099
2022-03-18,25.8609,25.9898,25.2165,25.775,3833.9472782139
2022-03-21,25.775,25.775,24.701,25.1306,11618.247883029
2022-03-22,25.0876,25.4313,24.701,25.1306,3142.5747311731
2022-03-23,25.1735,25.4743,24.8299,24.8728,2148.5853158536
2022-03-24,25.3454,25.3454,24.4862,24.5292,2588.5496639705
2022-03-25,24.744,24.7869,24.4862,24.7869,1208.148511421
2022-03-28,25.3454,27.8799,24.9158,25.3454,15622.11357522
2022-03-29,25.3454,25.3454,24.8299,25.2165,4124.9346438044
2022-03-30,25.2165,25.2165,24.8299,25.2165,4513.6764448785
2022-03-31,25.775,25.775,24.4862,24.8728,3875.8440188052
2022-04-01,25.1306,26.2905,24.5721,25.5602,14432.518145117
2022-04-04,25.689,25.775,25.2595,25.4313,4045.7763104713
2022-04-05,25.3883,25.3883,24.5721,25.0876,5291.1739247148
2022-04-06,24.9158,25.1306,23.5841,24.2714,7416.5002351921
2022-04-07,24.3573,24.3573,23.1975,23.6271,5379.6303091231
2022-04-08,23.1116,23.9278,22.6819,22.7678,10414.760887064
2022-04-11,23.1545,24.2285,22.8968,24.0566,8168.393380351
2022-04-12,23.8418,24.2714,23.8418,24.2714,1694.6600134356
2022-04-13,24.4862,24.4862,23.5411,24.0995,2446.5531585946
2022-04-14,24.2714,24.2714,23.6271,24.0566,1028.9056787603
2022-04-19,24.0566,24.0566,23.6271,23.8848,3373.0414986455
2022-04-20,23.8418,23.8418,23.2404,23.4123,3494.0826948816
2022-04-21,23.2404,23.7988,22.9826,23.4123,4765.0846438024
2022-04-22,23.5841,23.5841,22.6819,23.1975,2928.4142473028
2022-04-25,23.1975,23.1975,21.4792,22.0806,12959.082358831
2022-04-26,21.8228,22.4242,21.7799,21.7799,5693.8905577781
2022-04-27,21.6939,21.7799,21.4361,21.7799,4357.7189852015
2022-04-28,21.7799,21.8657,20.6199,21.1784,6492.3433467541
2022-04-29,21.2643,21.9087,20.6414,20.663,2413.9683467667
2022-05-02,21.0495,21.0495,20.2333,20.4052,7139.4877015908
2022-05-04,20.3837,20.8347,20.0615,20.663,3587.2019825158
2022-05-05,20.6414,21.1354,20.2978,20.8133,6897.3914314302
2022-05-06,20.126,20.6199,19.9971,20.3622,9257.8196572294
2022-05-09,20.2978,20.2978,18.3002,18.5365,30860.09274184
2022-05-10,18.7083,18.7943,16.9256,17.8277,30443.484542916
2022-05-11,17.9565,18.4506,17.6129,17.6129,4539.2807795558
2022-05-12,17.7847,17.8277,17.0974,17.8277,4881.476814501
2022-05-13,17.7847,18.8157,17.484,18.8157,6131.5234542821
2022-05-16,18.7727,18.7727,17.8277,18.6654,2523.3800403148
2022-05-17,18.6224,18.8587,17.6129,18.6868,2304.5566532187
2022-05-18,18.0425,18.8157,18.0425,18.7083,1238.4115860177
2022-05-19,18.064,18.6439,17.6129,18.2143,2993.5977486466
2022-05-20,18.2357,18.2357,17.1188,17.3766,6261.8904569698
2022-05-23,17.5485,18.472,17.5485,18.472,3217.0701612804
2022-05-24,18.472,18.472,17.6558,18.4291,8079.9369959427
2022-05-25,18.4291,18.7298,18.0854,18.1499,2136.9558131654
2022-05-26,18.1069,18.6868,17.6773,18.5795,1159.2643548351
2022-05-27,18.7298,18.7298,18.2573,18.6868,1566.6244623607
2022-05-30,18.6868,18.9446,18.472,18.7298,2344.1358198852
2022-05-31,18.7298,18.7298,18.3002,18.472,581.959465724
2022-06-01,18.7298,18.7298,17.527,18.6654,4027.1524529445
2022-06-02,18.6654,18.8157,17.5914,18.4291,2742.1895497227
2022-06-03,18.7727,22.2524,18.0425,21.2643,31416.449260655
2022-06-06,21.4792,21.4792,19.8897,21.3932,5118.9101814357
2022-06-07,21.2429,21.2429,20.5555,21.2214,1014.9377856151
2022-06-08,21.2429,21.2429,20.0185,21.0066,3156.5495631623
2022-06-09,21.0495,21.4577,20.3192,20.9851,2285.9327956918
2022-06-10,19.7608,20.4696,19.7608,20.1904,1797.0912298331
2022-06-13,19.7608,20.4911,18.3861,19.1164,4627.7371639642
2022-06-14,19.7178,19.7178,18.8157,19.6749,1392.043145157
2022-06-15,19.4171,20.2763,18.9016,20.2763,2611.8364247231
2022-06-17,20.1904,20.1904,18.8372,19.3742,2304.5566532187
2022-06-20,19.8037,19.8037,17.8706,18.9016,5193.405611543
2022-06-21,18.3861,18.8587,18.2143,18.8587,1983.3159274132
2022-06-22,18.3002,18.8587,17.978,18.8587,1371.097550399
2022-06-23,18.8157,18.8157,18.0425,18.1713,3296.2146169253
2022-06-24,18.1284,18.9016,17.6558,18.0425,5340.0650201447
2022-06-27,17.441,18.3432,17.3981,17.935,5398.2541666499
2022-06-28,17.6988,18.472,17.1403,17.527,5998.8388776696
2022-06-29,17.5485,17.5485,16.9471,17.1833,5512.3148857356
2022-06-30,16.9685,16.9685,16.1093,16.453,11187.595463675
2022-07-01,16.453,17.1403,15.9375,16.5389,16602.155913927
2022-07-04,16.9256,16.9256,15.3146,15.7442,22288.954973049
2022-07-05,15.465,16.0449,15.1857,15.8086,8503.5950604575
2022-07-06,15.8086,15.8301,15.1857,15.465,11883.617036253
2022-07-07,15.8301,17.3981,15.5939,15.8946,48526.112231032
2022-07-08,15.9805,16.5174,15.5509,16.0234,17719.448588655
2022-07-11,16.1523,16.5389,15.8086,16.1093,13545.706115549
2022-07-12,16.1093,16.7967,15.8946,15.9161,5174.7817540162
2022-07-13,16.5389,16.5389,15.9375,16.2382,6606.4040658397
2022-07-14,16.3026,16.3026,15.6798,15.8086,4623.0881384265
2022-07-15,16.0019,16.0449,15.422,15.8301,3726.8670362788
2022-07-18,15.9805,16.0664,15.4864,15.7227,3566.246673376
2022-07-19,15.8516,16.1523,15.8516,16.0878,3410.2753360109
2022-07-20,16.2382,16.7537,16.1738,16.5819,4283.2235550943
2022-07-21,16.6678,16.6678,15.7442,15.8946,4688.2716397704
2022-07-22,15.8946,16.1093,15.6583,15.8731,3556.9347446126
2022-07-25,15.8516,15.8516,15.3791,15.3791,7109.2204636876
2022-07-26,15.422,15.7657,15.3361,15.5509,3103.0094421947
2022-07-27,15.8946,15.959,15.465,15.4864,4495.0525873517
2022-07-28,15.8086,15.8086,15.3361,15.6154,2323.1805107455
2022-07-29,15.6368,15.8086,15.2931,15.5939,5077.0134408445
2022-08-01,15.6798,15.7871,15.2502,15.2931,6967.2239583117
2022-08-02,15.6583,15.8516,15.2502,15.5939,6920.6643144947
2022-08-03,15.8946,16.99,15.8946,16.6893,29319.114247221
2022-08-04,16.7967,17.7418,16.3241,16.6678,27996.848118193
2022-08-05,17.0974,17.0974,16.5389,16.7108,3068.0931787539
